text	label
【“酒鬼妈咪”想喝酒~】[话筒]“妈咪，你在喝什么？”“妈咪 Juice ~”“我也要喝！”“乖，这是妈咪才能喝 Juice ~ 等你长大了，才可以喝！”[黑线][黑线]【葡萄酒是“妈咪 Juice”[嘻嘻]】	1
@嘻哈包袱铺赵鸣毅 @嘻哈包袱铺张鸣洋 「拴娃娃」 阿凡达的橘色大褂在大灯下，太眩眼了！哈哈~~张老师量的越来越好了！看好你们哦！希望这是一只好的[潜力股]哦！[嘻嘻][哈哈]  #美图秀秀iPhone版#	1
找到了，就好！[嘻嘻]//@Teemo_柏小白:失主已找到 万能的微博啊 //@Ryofid:扩散	1
//@性感玉米: 哈哈党们在哪里？[哈哈][哈哈] //@关爱智障儿童成长:哈哈哈哈哈哈这他妈//@hongoaoi: //@逢坂大虎: 。。。//@?螺悠那:啊。hhhhhhhhhh//@神实子: hhhhhhhhhhhhhhh//@八宝山守墓人: 一口老血！//@虐狗狂人巴普洛夫: 哈哈哈哈哈哈哈哈//@章鱼小卵子:	1
回复@缺一不可:[哈哈][哈哈]锅是在农村订的，硫磺熏的是良心[酷] //@缺一不可: @黄天space 天哥你看	1
回复@P虫妈:刚他拉血了，但精神很好，担心ing //@P虫妈:从我家来了俩位祖宗后就再没敢养任何植物，就怕哪天它们一高兴、嘴一张。。。 //@那年那月nina:[衰][衰]他天天咬百合的叶子 [泪][泪] //@小禹rain850824:@那年那月nina 对你有用么？ //@菠萝葡萄在扭腰:@锋钰	0
看得我??了[?][鼓掌]//@tobyhe: @Brenda_加菲喵 cool huh?	1
么么，你是大美妞！记得想我哈！[泪][爱你][亲亲][心]	0
女娃都厉害起来了@小黑哥哥0 [嘻嘻][嘻嘻][嘻嘻]	1
缺服务员啊 老板现在简 收银 点菜 上菜 门童 收拾厕所收桌 全职了[泪][泪][泪][泪] 我在:http://t.cn/zYpfjDE	0
[馋嘴] //@歇斯底里的马丁灵:@?儿她爹 @文道-乾龙 @小德文玩-顽主 @歌手含笑 您几位品品吧[哈哈]	1
//@杨沐春涓:潜水新地，清澈的人都要变成了鱼[嘻嘻]	1
感动的！[泪] //@杜宏新:现在社会最需要的！ //@阿战:转发微博	0
这个世界太疯狂了//@卷心菜大姐大: [衰]我被雷焦了//@翟若帆Angela: 保安哥哥很危险，一不小心就会被那些女生拖入草丛！[哈哈] //@非居奕://@玛丽莲何梦露: //@小娜子乖乖: 各种汗！[汗]	0
差点喷了[哈哈][哈哈] //@vivianidiot:逗s我老 // @暗影猫 : 孙贼，，，你咋不说我开房忘记带姑娘了。	1
不忍心看完！ //@舒淇:唉~令人心痛的社?。 //@化?小伍哥:太不像?了[怒][怒][怒]//@文章同?: 谁赋予你们的权力？旁边还站着一个小孩，你们作为大人就是这么引导他吗？脏？到底谁脏？	0
//@范炜:主要是汉奸 //@小熊爱妈妈:缺德的日本鬼子，缺德的汉奸[怒][怒骂]	0
表吓我！！！[晕][抓狂][阴险] //@宅男门前是非多:@王东驰 @阿?_IanYeung 离不开的好朋友 好基友！	0
真的很有责任感了。如果每一个有能力的人都能这么有国家责任感,那么这次的疫情就不是问题。 #抗击新型肺炎我们在行动#	1
扯蛋极了[怒] 免费的应该是公开的性教育课，再不济的应该是免费的避孕套，堕胎免费的逻辑，和不打招呼炸掀了大马路然后领导出来道歉一样[弱][弱]	0
猴嗨森！这个王八蛋啊跟不认识的人就走了！害我一下午都惦记！快给他吃几块儿零食惩罚他！[泪][泪][泪]	0
果然没有我。//@rainbow1732:@投资阿凯 @晗晴914 很是有理吧[瞌睡][瞌睡]温顺滴外表只是假象！[抓狂][抓狂]	0
每个月的银行对账单，会不会让很多人有想要掐死自己的冲动。。。我，举个手吧！[泪]	0
收藏了，当孩子不听话时给他看看[可怜][悲伤] //@婉璐Eriko:@???	0
这是在杀人 然后21号省委书记和省长去看演员带病坚持演出的晚会,还在采访的时候说物资充足。被采访的那个省长,脑满肠肥的,我看他讲话都替他脸红。我不信他不知道武汉人在吃什么样的苦,受什么样的罪。洗地的人说临阵换将更加动摇军心。我真是一声冷笑。	0
我也好想打死特……[泪] //@船在大河口:砍死他！！！ //@凡人小侠:有没有人向打死这个博主？	0
今天的任务在束河找一家店给他们做广告！哈哈我们找到这家店，姐妹们快来看下哈[嘻嘻][嘻嘻]	1
收到@艺龙旅行网 送的@LonelyPlanet 伦敦 的书啦[爱你]谢谢你们，谢谢辛苦的@宠爱II [给力]哦~	1
好美啊//@顶好视觉精选: [赞][鼓掌] //@给自己的人生添点精彩:馨香漫茶园，游人醉流连。一路有歌声，两旁花流艳。	1
2012杨总定能抱得美人归!希望工程可得抓紧啦![嘻嘻]	1
师大开窗户等人，左边一老外骑个三蹦子就冲我来了，右边一爷们龇牙朝我嚎叫hey,girl？hey你妹啊，老娘都特么3张多了。现在的留学生都什么素质啊[晕]。惊着我了，真心的想休假啊?我仅仅是想休假。 我在:http://t.cn/zQmZBCT	0
[哈哈]有点小恐怖//@边疆边吃边说:[哈哈]	1
为了喜迎十八大，不要随意约见网友！[嘻嘻]	1
别等我重振旗鼓，别让我有翻身的那一天[右哼哼]，走着瞧。重庆，成都，西安，厦门，香港，台湾，广州，顺德，云南，潮州，你们等着的[抓狂][抓狂][抓狂][抓狂][抓狂][抓狂]	0
赤柱真的很赞！而且那里有家炸薯条超好吃！[嘻嘻] @撮撮猫 下次带你去那！//@香港自由行一站通:【香港旅行小助手】①汇率查询②香港金价查询③港澳通行证④香港常用电话⑤香港出入境规定⑥香港天气预报⑦香港地铁地图查询...攻略分享 >>> http://t.cn/zOFEZFX	1
[太开心]拍的真好看，美女哦。[爱你][爱你]	1
//@王希子:说的很好， 与大家分享。//@张凯?:[鼓掌][鼓掌][鼓掌][鼓掌]	1
减肥中。。。[抓狂]@姚佳sky @kitty是摩羯女oO @CatherineLuo	0
扮靓妈妈！当然俺爹也很帅哈[嘻嘻][心][干杯]	1
[顶] //@那英:必须恩爱[鼓掌]//@Ching刘沁: //@亲子育儿馆: 最好的家庭教育就是夫妻恩爱 [神马]	1
此时此情[打哈气][睡觉]： 鼾声、屁声、磨牙声，声声入耳难入眠[抓狂][抓狂][抓狂][怒]； 左转、右转、火车转，转转覆覆等天明[可怜][可怜][可怜][委屈]。 人*在*?*涂[失望][悲伤][黑线]！	0
刚到上海就把行李遗漏在D321 上海火车站卧铺里了，说是晚上才能去找，求助各位 [泪][泪]~~	0
可以借钱包小三了。//@朱惑木棉花:夫妻联手，白睡三年，全额返还，小三傻眼 //@木木小兑:现金就没证据了[哼]  //@蒋丰:这都是小说语言？  //@六六:认真觉得这老婆不地道。你老公鸟事，你怨她人。有本事你割了他鸡鸡，嫖完了哪带要嫖资的？  //@元猫大大: 以后切记不要转账要现金，要现金哪！[抓狂]	0
出了月子最想干嘛？吃呗！最悲催的是啥？比特么怀孕的时候忌口还多！伤不起的奶妈啊[泪]	0
快发到活动页面吧！[鼓掌]拍得好黑，本来封面很雅致的嘛。。。[晕]@悦读纪静怡 @女性阅读出版悦读纪 @雨枫书馆	1
[泪]心寒。。。 //@BabeJimmy:我大清朝地大物博幅员辽阔,比这惨的地方多了去了//@豆子豆子---淡定定: 偶要当光盘族，从现在做起!!请客吃饭的时候，别说偶小气哦[嘻嘻][嘻嘻][嘻嘻]//@White_Rich_Pretty:看着都心寒	1
":""孙老实时号uid593别生气,不过我可是受害者,总得讨个说法吧?"" 孙慈素看了眼许邓。。凭借多年老辣的眼力,自是看出 #口罩商3倍工资让回厂加班##湖北新型肺炎累计444例死亡17例##美国爆发乙型流感# ??"	0
#网媒看江西#篁岭景区中修建的江西最长悬索桥，200米长，走在上面你怕了么？[嘻嘻]	1
回复 @老卡哇伊:你大爷的，给你打五折[酷] //@老卡哇伊:时间有，没钱[泪] //@高亚宁:什么时候来捧场[酷]  //@大萌的奶酪:  //@高亚宁: 回复 @陆小?儿:这个看来要求助大家了！   //@陆小?儿:能治疗早泄么?   //@JenaKwok_7星:捧着...扩散...我最近胸闷，能治愈吗？[悲伤]	0
帮跑友填报名表给睡着了,哈哈小眯了一下。你说我这是为了啥?白忙还不说,有些人还不理解我这样玩命干活没有好处怎么可能。唉,谁有谁知道,谁累谁知道。如果我不是一名马拉松爱好者,我肯定不会这么做	0
回复@?上说的:是，是，是我错了[泪] 开化根佛节值得一去，各种根雕艺术。开化美食，开化的龙顶，开化的油菜花，一切都是那么那么滴美好，只是时间太短暂啊 !微博为嘛不能改错别字呢！[泪]@微博小秘书 //@?上说的:是开化, 不是开怀... 哼!!	0
终于到家了,鞋子里都可以养鱼了,讨厌下雨天,还碰到个不认识路的司机,烦!!!	0
我都被感动了[爱你] //@冯雪cindy:别有创意，感动，感谢，珍藏！[爱你][爱你][爱你][爱你]@霍雪岭 @劲松侯老师 @韩姐教你下厨房 @王星餐饮品牌策划人 @胡滨微博@热点红姨 @梅华周 @夏柠儿@现代可汗@三摩地帮主@侯新庆@王玮Andy@李牧哥	1
我老家是单县的，希望好心人帮帮可怜的孩子！祝好人一生平安！[泪]	0
擦，排了一个半小时了没车…[泪]@我是张婷呀 @闹闹滴臭臭 @王凡你做什么 @光闸老师 @勇哥LY @超哥肿么了  你们也注意啦…	0
尼玛，都是挤地铁，我就是蓦然回首，姐姐还在挤地铁！//@王知量量量oyo:是不是会引起很多人的共鸣？？[哈哈]	1
母爱永远是伟大的，就看你这么做了[太开心]	1
双十一买买的后果,真的是吃土,想吃火锅,只能去买关东煮代替	0
听的我心都要碎了谁会这么狠心伤害一个这么好的你	0
今天是我的18岁生日哦他送了一个围巾和帽子好开心晚安	1
#Steak Factor 牛扒工厂#【工厂香煎墨西哥牛肉】这个简直了！！！不吃是你的损失！！！我一个人把这一大盘都吃光了！！！[花心] 快来试试吧！另外这里的工厂柠檬茶也很好喝哦~^o^[太开心]   地 址：东方新天地PC201-03 （分享来自好豆网资深吃货：star68）	1
看来只有学校最好卖了....但愿别盯上南开和天大 //@蒋琳:都盯着呢[哈哈] //@天津美食探店:天津师大八里台校区地块正式挂牌！	1
我有一位最爱最爱我的帅哥,时时刻刻都在保护着我。	1
回复@科技自媒体:这道菜叫石头里挑鸡蛋！[哈哈][哈哈] //@科技自媒体:油爆石头？@皇嘉冷艺	1
看完这图，我就哭了，幸好毕业的早[泪] //@赵婕kiki:亲爱的，咱好像木有学过运筹学哎。。。是高数或统计吧？ //@董董爱疯疯: @赵婕kiki 还记得咱俩当年复习哪门课时（貌似是运筹学？）一点儿都看不懂想吃书的冲动么！[怒]	0
这何止是9斤啊[泪]//@产小品: [泪]你还迷恋哥么//@洋希希: @产小品 说的就是你啊！	0
想到周六周日没有网络看不了美剧整个人都不好了该死的联通!!你就咋不来修一下呢	0
不想着怎么解决拥堵，就想着怎么坑老百姓[抓狂] //@释不归:伟大的交管部门最擅长的就是罚款扣分撕驾照，对着领导敬礼笑！	0
把我劈成三个人吧！[泪]工作永远做不完！[泪]或者把我变成一只猫吧！变成花花！[泪]@愚公歌儿	0
#天冷不吃早饭扛不住啊#！[泪]不是正宗的，但求顺口，您早上都吃啥了，做法纯属家里有什么就用什么，简易家常的【海鲜奶酪?意面】详细做法您可以看后面链接http://t.cn/SZl2lk，今儿可是圣诞夜不狂欢，不吃痛快了多对不住自己个儿，另外今晚大家都准备哪玩去啊！[江南style]#http://t.cn/SZl2lk	0
好好得半天就被这些负能量的破人事物给毁了,书也没背成。我还得上9下8呢,各种困累烦烦烦烦,烦死了碎觉	0
[哈哈][哈哈][哈哈][哈哈] //@不爱狼羊的女妖:[哈哈][哈哈]人家要我拿出我爸是我爸的证明… //@子实主博:唉！这事闹的！[抓狂] //@林楚方: 回复@青翅果:我更同情你，原来证明“我爸是我爸”很麻烦啊。。	0
时间紧迫啊！[泪][泪]@兔子商店 @小静yy @简513 @小倩的狗窝	0
咋了 咏梅 同学 呵呵//@咏梅灿烂: [泪] //@郭月晨:渔 樵 耕 读/多么恬静的生活 向往中/@空心石头的马甲: 等老了，我就去个偏远山区自己开垦一小块田地，每天看着果实的生长//@杜文岭: 我们还在一起//@郭月晨: //@仁者乐兽: 转发微博	0
//@周诗华:受不了这样的场景 //@杨田喜:最伤的是离别[泪]	0
鱼塘真可怕。技术差,还要么没沟通,要么一言不合就对骂。太恐怖了……	0
有些人怎么就那么嘴欠呢!还是个男人背后议论别人真的好吗?不怕出门被车撞	0
那我住在SB岂不是更悲催[泪]//@Swifters: 哥的车牌就不幸以SB开头，这是真的。当时选车牌的时候我特意问了有没有不以SB开头的，居然没有[泪]//@风飞掠影:剧毒元素顶在头上太不健康了吧//@穷游网: 这车面涂饰，太适合大学城的氛围了！[亲亲] 你们也见过有趣的车吗？贴出来和大家分享吧！	0
终于追上了,可以安心的睡觉了,首页的美鹤晚安	1
在狮子会的大家庭里，那里有需要，那里就有爱! //@心灵之旅倩瑜狮姐:[鼓掌] //@可可西里101:[泪]你们是孩子的贵人！为孩子的事连续几晚深夜开会筹款！老天爷一定会庇佑小杜好//@善泽旗峰狮爱莞邑//@狮海扬波@V陆照祥@大地主--狮子会孙大圣@广东狮子会@广东狮子会和谐服务队@广东狮子会火天丰德队@狮家	0
想爱情,就是相濡以沫的过一生。我想幸福,就是与你平平淡淡过一生。	1
[嘻嘻]来自牛腩君的画外音：“绝对是真土豪的节奏啊！”	1
是啊，太无奈了，刚刚一辆车撞得气囊都出来了，生命有多便宜?//@燕郊土著:[衰]	0
回复@Vinson_Lin:谢谢亲的鼓励[可爱]更感谢各位的辛勤工作～@沧浪之遇 @Hedy-Hello @怀念小时候_ @鱼泡泡飞飞 Lets work better together~[心]期待您的再次光顾～	1
[威武] [可怜] //@潮流美鞋：羡慕嫉妒恨[抓狂]	0
实在奇葩,实在窝火…太失望了都是我太善良了	0
昨天没有忍住嘴，大吃四川麻辣火锅，果然半夜就胃痛了。[泪][泪] //@环球音乐榜:注意咯～～！	0
喜欢韩红的歌声 //@吴裔敏:十分期待！ // @金山余海玲 : @罗晓音  作曲 晓音，[哈哈]快来看 // @电视剧剑侠情缘 :《剑侠情缘》的主题曲由韩红演唱、郭敬明作词，意境十分唯美。明日，这个集武侠、穿越、偶像、爱情、科技、时尚等元素于一身的片花将于明日跟大家见面！	1
网上有朋友不是说了：看微博发评论有一种皇帝批阅奏折的感角吗，我天天熬夜怎么愣是没找到感觉呢？奇了怪了，@韩雪knight 要不今天你陪我找找，你比我神吗不是。谢谢啦！[哈哈] //@韩雪knight: @潘雪Ocean @鱼缸58 @Ella--GA //@水云轩727:很地道！ //@zivzhang:真的好吃，[赞]！最右边的几位？	1
[带感][xb小花]//@赵小咛: 好欢乐的桥@匹叽咔牛牛 //@Nico--Ning: 这桥只允许孩子过啊。这要一老太，拎一菜篮子还得本儿欢乐的蹦过去哈[太开心]	1
